"matchid","platform","mapname","gamemode","max_roundnumber","count_rows","team0_role_firstround","team1_role_firstround","team0_user_attributes_firstround","team1_user_attributes_firstround","team0_user_attributes_lastround","team1_user_attributes_lastround","team0_changed","team0_deltasize","team0_startsize","team1_changed","team1_deltasize","team1_startsize","max_count_rows","team0_role_count_round_won","team1_role_count_round_won","team0_meanlevel","team0_stdlevel","team0_skillranks","team1_meanlevel","team1_stdlevel","team1_skillranks","deltateam_meanlevel","deltateam_stdlevel","deltateam_skillranks_ed","abs_deltateam_meanlevel","abs_deltateam_stdlevel","teamreference_won","date","weekdate","patch","dateid"
"1585015121","XONE","FAVELAS","PvP � HOSTAGE","6","54","Attacker","Defender","[[Silver, 73], [Gold, 107], [Gold, 115], [Silver, 108]]","[[Unranked, 21], [Silver, 144], [Unranked, 23], [Gold, 36], [Silver, 85]]","[[Gold, 107], [Gold, 115], [Silver, 73], [Silver, 108]]","[[Unranked, 21], [Silver, 85], [Gold, 36], [Silver, 144], [Unranked, 23]]","0","0","4","0","0","5","5","2","4","100.75","16.315254","[0, 0, 0, 2, 2, 0, 0]","61.8","47.1822","[2, 0, 0, 2, 1, 0, 0]","38.95","-30.866947","2.236068","38.95","30.866947","0","2017-04-27 00:00:00.000","17","2.1.3","20170427"
"36973061","PS4","HEREFORD BASE","PvP � BOMB","5","50","Attacker","Defender","[[Gold, 77], [Platinum, 182], [Platinum, 156], [Platinum, 194], [Platinum, 198]]","[[Platinum, 127], [Gold, 133], [Platinum, 151], [Platinum, 123], [Platinum, 178]]","[[Platinum, 182], [Platinum, 156], [Platinum, 198], [Gold, 77], [Platinum, 194]]","[[Gold, 133], [Platinum, 127], [Platinum, 151], [Platinum, 178], [Platinum, 123]]","0","0","5","0","0","5","5","4","1","161.4","44.674824","[0, 0, 0, 0, 1, 4, 0]","142.4","20.214846","[0, 0, 0, 0, 1, 4, 0]","19.0","24.459978","0.0","19.0","24.459978","1","2017-02-24 00:00:00.000","8","2.1.1","20170224"
"4142617949","PS4","HOUSE","PvP � SECURE AREA","6","60","Attacker","Defender","[[Silver, 58], [Silver, 75], [Gold, 65], [Silver, 71], [Silver, 44]]","[[Unranked, 85], [Gold, 118], [Silver, 116], [Gold, 69], [Bronze, 38]]","[[Silver, 71], [Silver, 44], [Silver, 75], [Silver, 58], [Gold, 65]]","[[Unranked, 85], [Gold, 118], [Bronze, 38], [Gold, 69], [Silver, 116]]","0","0","5","0","0","5","5","4","2","62.6","10.928861","[0, 0, 0, 4, 1, 0, 0]","85.2","30.049294","[1, 0, 1, 1, 2, 0, 0]","-22.599998","-19.120434","3.4641016","22.599998","19.120434","1","2017-02-26 00:00:00.000","9","2.1.1","20170226"
"3300734089","XONE","BORDER","PvP � BOMB","5","45","Attacker","Defender","[[Unranked, 155], [Gold, 61], [Silver, 107], [Gold, 92]]","[[Gold, 133], [Gold, 104], [Gold, 96], [Gold, 96], [Gold, 118]]","[[Unranked, 155], [Gold, 92], [Silver, 107], [Gold, 61]]","[[Gold, 133], [Gold, 104], [Gold, 96], [Gold, 118], [Gold, 96]]","0","0","4","0","0","5","5","1","4","103.75","33.921783","[1, 0, 0, 1, 2, 0, 0]","109.4","14.277255","[0, 0, 0, 0, 5, 0, 0]","-5.6500015","19.644527","3.3166249","5.6500015","19.644527","0","2017-04-01 00:00:00.000","13","2.1.2","20170401"
"3515148989","PS4","KAFE DOSTOYEVSKY","PvP � BOMB","5","49","Attacker","Defender","[[Gold, 51], [Silver, 13], [Gold, 62], [Bronze, 45], [Silver, 58]]","[[Gold, 171], [Silver, 149], [Silver, 104], [Copper, 71], [Gold, 108]]","[[Silver, 58], [Silver, 13], [Gold, 62], [Bronze, 45], [Gold, 51]]","[[Gold, 171], [Silver, 104], [Silver, 149], [Copper, 71], [Gold, 108]]","0","0","5","0","0","5","5","1","4","45.8","17.405746","[0, 0, 1, 2, 2, 0, 0]","120.6","35.33044","[0, 1, 0, 2, 2, 0, 0]","-74.8","-17.924694","1.4142135","74.8","17.924694","0","2017-04-18 00:00:00.000","16","2.1.2","20170418"
"1734455441","PS4","SKYSCRAPER","PvP � SECURE AREA","6","38","Attacker","Defender","[[Copper, 36], [Copper, 30], [Copper, 72], [Copper, 37]]","[[Copper, 57], [Copper, 61], [Copper, 173], [Copper, 82]]","[[Copper, 30], [Copper, 36], [Copper, 72], [Copper, 37]]","[[Copper, 82], [Copper, 57]]","0","0","4","1","-2","4","4","2","4","43.75","16.528385","[0, 4, 0, 0, 0, 0, 0]","93.25","47.01263","[0, 4, 0, 0, 0, 0, 0]","-49.5","-30.484245","0.0","49.5","30.484245","0","2017-02-23 00:00:00.000","8","2.1.1","20170223"
"1422359741","XONE","HEREFORD BASE","PvP � SECURE AREA","6","60","Attacker","Defender","[[Copper, 52], [Silver, 49], [Silver, 84], [Silver, 106], [Silver, 105]]","[[Bronze, 79], [Silver, 74], [Silver, 62], [Bronze, 61], [Bronze, 98]]","[[Silver, 106], [Silver, 49], [Copper, 52], [Silver, 84], [Silver, 105]]","[[Bronze, 79], [Silver, 74], [Bronze, 61], [Silver, 62], [Bronze, 98]]","0","0","5","0","0","5","5","4","2","79.2","24.733782","[0, 1, 0, 4, 0, 0, 0]","74.8","13.496666","[0, 0, 3, 2, 0, 0, 0]","4.399994","11.237116","3.7416575","4.399994","11.237116","1","2017-03-18 00:00:00.000","11","2.1.2","20170318"
"3261487509","XONE","FAVELAS","PvP � BOMB","5","43","Attacker","Defender","[[Unranked, 2], [Silver, 9], [Bronze, 154], [Silver, 79]]","[[Silver, 90], [Silver, 85], [Unranked, 124], [Silver, 59], [Bronze, 93]]","[[Bronze, 154], [Silver, 9], [Unranked, 2]]","[[Bronze, 93], [Unranked, 124], [Silver, 90], [Silver, 85], [Silver, 59]]","1","-1","4","0","0","5","5","1","4","61.0","61.558914","[1, 0, 1, 2, 0, 0, 0]","90.2","20.7403","[1, 0, 1, 3, 0, 0, 0]","-29.199997","40.818615","1.0","29.199997","40.818615","0","2017-04-24 00:00:00.000","17","2.1.3","20170424"
"2983027809","PS4","HEREFORD BASE","PvP � SECURE AREA","5","50","Attacker","Defender","[[Silver, 135], [Silver, 45], [Gold, 64], [Silver, 60], [Unranked, 158]]","[[Silver, 81], [Silver, 133], [Bronze, 27], [Gold, 147], [Gold, 116]]","[[Silver, 45], [Silver, 135], [Silver, 60], [Unranked, 158], [Gold, 64]]","[[Gold, 147], [Bronze, 27], [Gold, 116], [Silver, 81], [Silver, 133]]","0","0","5","0","0","5","5","4","1","92.4","45.213272","[1, 0, 0, 3, 1, 0, 0]","100.8","42.99023","[0, 0, 1, 2, 2, 0, 0]","-8.400002","2.2230415","2.0","8.400002","2.2230415","1","2017-02-16 00:00:00.000","7","2.1.0","20170216"
"1939301921","PS4","PLANE","PvP � HOSTAGE","6","59","Attacker","Defender","[[Bronze, 47], [Bronze, 74], [Copper, 45], [Bronze, 114], [Copper, 62]]","[[Bronze, 131], [Bronze, 26], [Bronze, 161], [Copper, 115], [Copper, 75]]","[[Bronze, 74], [Copper, 45], [Bronze, 47], [Copper, 62], [Bronze, 114]]","[[Bronze, 161], [Copper, 115], [Bronze, 131], [Copper, 75]]","0","0","5","1","-1","5","5","2","4","68.4","25.12847","[0, 2, 3, 0, 0, 0, 0]","101.6","46.893925","[0, 2, 3, 0, 0, 0, 0]","-33.199997","-21.765455","0.0","33.199997","21.765455","0","2017-05-07 00:00:00.000","19","2.1.3","20170507"
"1739373061","XONE","HEREFORD BASE","PvP � SECURE AREA","4","33","Attacker","Defender","[[Bronze, 70], [Bronze, 73], [Bronze, 93], [Silver, 42]]","[[Copper, 21], [Bronze, 11], [Unranked, 3], [Bronze, 65], [Silver, 41]]","[[Silver, 42], [Bronze, 93], [Bronze, 73]]","[[Unranked, 3], [Bronze, 11], [Silver, 41], [Copper, 21], [Bronze, 65]]","1","-1","4","0","0","5","5","1","3","69.5","18.172781","[0, 0, 3, 1, 0, 0, 0]","28.2","22.364258","[1, 1, 2, 1, 0, 0, 0]","41.3","-4.191477","1.7320508","41.3","4.191477","0","2017-03-18 00:00:00.000","11","2.1.2","20170318"
"572042001","PS4","COASTLINE","PvP � SECURE AREA","6","60","Attacker","Defender","[[Silver, 40], [Gold, 84], [Gold, 74], [Gold, 118], [Platinum, 102]]","[[Gold, 133], [Silver, 95], [Gold, 140], [Gold, 53], [Silver, 57]]","[[Gold, 74], [Platinum, 102], [Gold, 118], [Gold, 84], [Silver, 40]]","[[Gold, 133], [Silver, 57], [Gold, 53], [Silver, 95], [Gold, 140]]","0","0","5","0","0","5","5","4","2","83.6","26.514902","[0, 0, 0, 1, 3, 1, 0]","95.6","36.5382","[0, 0, 0, 2, 3, 0, 0]","-12.0","-10.023298","1.4142135","12.0","10.023298","1","2017-04-03 00:00:00.000","14","2.1.2","20170403"
"1607174021","PS4","COASTLINE","PvP � SECURE AREA","6","57","Attacker","Defender","[[Gold, 146], [Gold, 88], [Gold, 158], [Gold, 110], [Gold, 81]]","[[Gold, 145], [Platinum, 150], [Gold, 66], [Gold, 107], [Gold, 155]]","[[Gold, 88], [Gold, 158], [Gold, 146]]","[[Gold, 145], [Gold, 107], [Gold, 66], [Platinum, 150], [Gold, 155]]","1","-2","5","0","0","5","5","2","4","116.6","30.682894","[0, 0, 0, 0, 5, 0, 0]","124.6","33.850258","[0, 0, 0, 0, 4, 1, 0]","-8.0","-3.1673641","1.4142135","8.0","3.1673641","0","2017-02-28 00:00:00.000","9","2.1.1","20170228"
"2704162249","PS4","CLUB HOUSE","PvP � HOSTAGE","9","89","Attacker","Defender","[[Unranked, 24], [Gold, 26], [Silver, 48], [Gold, 76], [Gold, 65]]","[[Gold, 47], [Unranked, 16], [Gold, 114], [Gold, 64], [Copper, 12]]","[[Gold, 76], [Gold, 65], [Unranked, 24], [Silver, 48], [Gold, 26]]","[[Gold, 64], [Gold, 114], [Gold, 47], [Copper, 12], [Unranked, 16]]","0","0","5","0","0","5","5","5","4","47.8","20.65333","[1, 0, 0, 1, 3, 0, 0]","50.6","37.1462","[1, 1, 0, 0, 3, 0, 0]","-2.7999992","-16.492868","1.4142135","2.7999992","16.492868","1","2017-02-25 00:00:00.000","8","2.1.1","20170225"
"1113387621","PS4","KAFE DOSTOYEVSKY","PvP � SECURE AREA","4","36","Attacker","Defender","[[Gold, 125], [Bronze, 52], [Gold, 82], [Gold, 110]]","[[Silver, 129], [Silver, 86], [Gold, 116], [Silver, 43], [Gold, 81]]","[[Gold, 125], [Bronze, 52], [Gold, 110], [Gold, 82]]","[[Silver, 129], [Silver, 43], [Gold, 81], [Silver, 86], [Gold, 116]]","0","0","4","0","0","5","5","4","0","92.25","27.896011","[0, 0, 1, 0, 3, 0, 0]","91.0","29.993332","[0, 0, 0, 3, 2, 0, 0]","1.25","-2.0973206","3.3166249","1.25","2.0973206","1","2017-03-09 00:00:00.000","10","2.1.1","20170309"
"3253493189","PC","BARTLETT U.","PvP � SECURE AREA","5","50","Attacker","Defender","[[Bronze, 36], [Unranked, 21], [Silver, 40], [Unranked, 48], [Unranked, 59]]","[[Bronze, 104], [Gold, 103], [Silver, 53], [Silver, 119], [Silver, 111]]","[[Unranked, 59], [Unranked, 21], [Bronze, 36], [Unranked, 48], [Silver, 40]]","[[Silver, 119], [Bronze, 104], [Silver, 53], [Gold, 103], [Silver, 111]]","0","0","5","0","0","5","5","1","4","40.8","12.63962","[3, 0, 1, 1, 0, 0, 0]","98.0","23.22068","[0, 0, 1, 3, 1, 0, 0]","-57.2","-10.58106","3.7416575","57.2","10.58106","0","2017-03-14 00:00:00.000","11","2.1.1","20170314"
"209840761","PC","BARTLETT U.","PvP � HOSTAGE","5","47","Attacker","Defender","[[Silver, 92], [Silver, 109], [Bronze, 81], [Silver, 37], [Silver, 29]]","[[Gold, 79], [Silver, 78], [Silver, 87], [Silver, 133], [Silver, 53]]","[[Silver, 37], [Silver, 92], [Silver, 29], [Silver, 109], [Bronze, 81]]","[[Gold, 79], [Silver, 78], [Silver, 87], [Silver, 133], [Silver, 53]]","0","0","5","0","0","5","5","1","4","69.6","31.289616","[0, 0, 1, 4, 0, 0, 0]","86.0","26.122787","[0, 0, 0, 4, 1, 0, 0]","-16.400002","5.166828","1.4142135","16.400002","5.166828","0","2017-04-05 00:00:00.000","14","2.1.2","20170405"
"2609269609","XONE","CHALET","PvP � SECURE AREA","5","50","Attacker","Defender","[[Gold, 112], [Gold, 92], [Platinum, 167], [Gold, 146], [Gold, 65]]","[[Gold, 124], [Gold, 135], [Silver, 70], [Platinum, 92], [Platinum, 148]]","[[Gold, 146], [Gold, 92], [Gold, 112], [Gold, 65], [Platinum, 167]]","[[Platinum, 148], [Silver, 70], [Gold, 135], [Gold, 124], [Platinum, 92]]","0","0","5","0","0","5","5","4","1","116.4","36.58743","[0, 0, 0, 0, 4, 1, 0]","113.8","28.69425","[0, 0, 0, 1, 2, 2, 0]","2.5999985","7.893179","2.4494898","2.5999985","7.893179","1","2017-03-07 00:00:00.000","10","2.1.1","20170307"
"1728010921","PC","KANAL","PvP � BOMB","5","45","Attacker","Defender","[[Silver, 25], [Silver, 110], [Silver, 123], [Silver, 112], [Silver, 27]]","[[Bronze, 90], [Bronze, 91], [Bronze, 33], [Bronze, 105]]","[[Silver, 27], [Silver, 123], [Silver, 25], [Silver, 112], [Silver, 110]]","[[Bronze, 90], [Bronze, 91], [Bronze, 33], [Bronze, 105]]","0","0","5","0","0","4","5","4","1","79.4","43.82967","[0, 0, 0, 5, 0, 0, 0]","79.75","27.634897","[0, 0, 4, 0, 0, 0, 0]","-0.34999847","16.194773","6.4031243","0.34999847","16.194773","1","2017-03-10 00:00:00.000","10","2.1.1","20170310"
"635453821","PS4","BANK","PvP � SECURE AREA","5","43","Attacker","Defender","[[Gold, 80], [Unranked, 69], [Platinum, 115], [Gold, 78]]","[[Platinum, 158], [Gold, 127], [Gold, 129], [Gold, 154]]","[[Platinum, 115], [Gold, 80], [Unranked, 69], [Gold, 78]]","[[Platinum, 158], [Gold, 127], [Gold, 129], [Platinum, 157], [Gold, 154]]","0","0","4","1","1","4","5","4","1","85.5","17.528547","[1, 0, 0, 0, 2, 1, 0]","142.0","14.089003","[0, 0, 0, 0, 3, 1, 0]","-56.5","3.4395447","1.4142135","56.5","3.4395447","1","2017-05-09 00:00:00.000","19","2.1.3","20170509"
"690654021","PS4","YACHT","PvP � SECURE AREA","5","49","Attacker","Defender","[[Copper, 60], [Copper, 39], [Copper, 58], [Gold, 42]]","[[Copper, 31], [Copper, 93], [Silver, 53], [Bronze, 79], [Copper, 104]]","[[Copper, 60], [Copper, 39], [Copper, 58], [Gold, 42], [Bronze, 35]]","[[Copper, 104], [Silver, 53], [Copper, 93], [Bronze, 79], [Copper, 31]]","1","1","4","0","0","5","5","4","1","49.75","9.337424","[0, 3, 0, 0, 1, 0, 0]","72.0","26.668333","[0, 3, 1, 1, 0, 0, 0]","-22.25","-17.33091","1.7320508","22.25","17.33091","1","2017-03-18 00:00:00.000","11","2.1.2","20170318"
"1309982161","PS4","KAFE DOSTOYEVSKY","PvP � BOMB","6","58","Attacker","Defender","[[Bronze, 34], [Silver, 87], [Bronze, 88], [Silver, 109], [Bronze, 61]]","[[Bronze, 188], [Unranked, 13], [Silver, 143], [Silver, 94], [Copper, 122]]","[[Silver, 87], [Bronze, 88], [Silver, 109], [Bronze, 61], [Bronze, 34]]","[[Copper, 122], [Bronze, 188], [Unranked, 13], [Silver, 143]]","0","0","5","1","-1","5","5","4","2","75.8","25.856527","[0, 0, 3, 2, 0, 0, 0]","112.0","58.244312","[1, 1, 1, 2, 0, 0, 0]","-36.199997","-32.387787","2.4494898","36.199997","32.387787","1","2017-04-30 00:00:00.000","18","2.1.3","20170430"
"162890381","XONE","PLANE","PvP � SECURE AREA","6","57","Attacker","Defender","[[Silver, 98], [Silver, 121], [Gold, 123], [Gold, 115], [Gold, 103]]","[[Unranked, 70], [Gold, 94], [Gold, 90], [Silver, 78], [Silver, 72]]","[[Silver, 121], [Silver, 98], [Gold, 115], [Gold, 103], [Gold, 123]]","[[Gold, 94], [Silver, 72], [Gold, 90], [Unranked, 70], [Silver, 78]]","0","0","5","0","0","5","5","3","3","112.0","9.8792715","[0, 0, 0, 2, 3, 0, 0]","80.8","9.6","[1, 0, 0, 2, 2, 0, 0]","31.199997","0.27927113","1.4142135","31.199997","0.27927113","0","2017-03-13 00:00:00.000","11","2.1.1","20170313"
"3718651469","PS4","SKYSCRAPER","PvP � BOMB","9","90","Attacker","Defender","[[Platinum, 116], [Gold, 124], [Gold, 172], [Gold, 170], [Silver, 138]]","[[Gold, 148], [Silver, 119], [Gold, 144], [Unranked, 8], [Gold, 133]]","[[Platinum, 116], [Silver, 138], [Gold, 170], [Gold, 172], [Gold, 124]]","[[Gold, 144], [Silver, 119], [Gold, 133], [Gold, 148], [Unranked, 8]]","0","0","5","0","0","5","5","5","4","144.0","23.151674","[0, 0, 0, 1, 3, 1, 0]","110.4","52.178925","[1, 0, 0, 1, 3, 0, 0]","33.6","-29.02725","1.4142135","33.6","29.02725","1","2017-04-29 00:00:00.000","17","2.1.3","20170429"
"4151473889","PC","PLANE","PvP � SECURE AREA","6","60","Attacker","Defender","[[Silver, 63], [Silver, 119], [Platinum, 129], [Gold, 91], [Gold, 89]]","[[Unranked, 14], [Unranked, 21], [Gold, 149], [Gold, 23], [Gold, 111]]","[[Silver, 119], [Platinum, 129], [Silver, 63], [Gold, 89], [Gold, 91]]","[[Gold, 111], [Gold, 23], [Gold, 149], [Unranked, 14], [Unranked, 21]]","0","0","5","0","0","5","5","2","4","98.2","23.481056","[0, 0, 0, 2, 2, 1, 0]","63.6","55.61151","[2, 0, 0, 0, 3, 0, 0]","34.6","-32.130455","3.1622777","34.6","32.130455","0","2017-04-04 00:00:00.000","14","2.1.2","20170404"
"3318074789","PS4","FAVELAS","PvP � SECURE AREA","6","48","Attacker","Defender","[[Platinum, 76], [Platinum, 229], [Platinum, 46]]","[[Platinum, 150], [Gold, 113], [Platinum, 223], [Platinum, 166], [Platinum, 94]]","[[Platinum, 46], [Platinum, 76], [Platinum, 229]]","[[Platinum, 166], [Gold, 113], [Platinum, 150], [Platinum, 94], [Platinum, 223]]","0","0","3","0","0","5","5","2","4","117.0","80.13738","[0, 0, 0, 0, 0, 3, 0]","149.2","44.91503","[0, 0, 0, 0, 1, 4, 0]","-32.199997","35.22235","1.4142135","32.199997","35.22235","0","2017-02-18 00:00:00.000","7","2.1.0","20170218"
"295081021","PS4","KANAL","PvP � SECURE AREA","9","82","Attacker","Defender","[[Gold, 121], [Gold, 87], [Gold, 83], [Bronze, 51], [Gold, 124]]","[[Gold, 84], [Bronze, 101], [Gold, 138], [Gold, 66], [Platinum, 112]]","[[Gold, 121], [Gold, 83], [Bronze, 51], [Gold, 87], [Gold, 124]]","[[Bronze, 101], [Gold, 84], [Gold, 138], [Platinum, 112]]","0","0","5","1","-1","5","5","4","5","93.2","26.99926","[0, 0, 1, 0, 4, 0, 0]","100.2","24.498163","[0, 0, 1, 0, 3, 1, 0]","-7.0","2.5010967","1.4142135","7.0","2.5010967","0","2017-03-29 00:00:00.000","13","2.1.2","20170329"
"1892888641","PS4","KANAL","PvP � BOMB","8","70","Attacker","Defender","[[Gold, 127], [Silver, 55], [Silver, 91]]","[[Silver, 98], [Gold, 206], [Gold, 165], [Gold, 133], [Gold, 140]]","[[Silver, 55], [Silver, 124], [Gold, 127], [Silver, 91]]","[[Gold, 165], [Gold, 140], [Silver, 98], [Gold, 206], [Gold, 133]]","1","1","3","0","0","5","5","3","5","91.0","29.393877","[0, 0, 0, 2, 1, 0, 0]","148.4","35.89206","[0, 0, 0, 1, 4, 0, 0]","-57.399994","-6.4981823","3.1622777","57.399994","6.4981823","0","2017-04-08 00:00:00.000","14","2.1.2","20170408"
"14859901","XONE","BANK","PvP � SECURE AREA","5","44","Attacker","Defender","[[Unranked, 148], [Silver, 119], [Gold, 70], [Silver, 93], [Gold, 69]]","[[Silver, 24], [Bronze, 103], [Bronze, 40], [Unranked, 110], [Unranked, 56]]","[[Gold, 69], [Gold, 70], [Unranked, 148], [Silver, 119]]","[[Silver, 24], [Unranked, 110], [Bronze, 103]]","1","-1","5","1","-2","5","5","4","1","99.8","30.248306","[1, 0, 0, 2, 2, 0, 0]","66.6","34.185375","[2, 0, 2, 1, 0, 0, 0]","33.200005","-3.937069","3.1622777","33.200005","3.937069","1","2017-02-19 00:00:00.000","8","2.1.0","20170219"
"1546793121","PS4","BANK","PvP � SECURE AREA","4","31","Attacker","Defender","[[Copper, 84], [Bronze, 58], [Bronze, 30], [Bronze, 51]]","[[Copper, 75], [Bronze, 52], [Silver, 118], [Copper, 57]]","[[Bronze, 58], [Copper, 84], [Bronze, 30]]","[[Copper, 57], [Copper, 75], [Bronze, 52], [Silver, 118]]","1","-1","4","0","0","4","4","4","0","55.75","19.292162","[0, 1, 3, 0, 0, 0, 0]","75.5","25.985573","[0, 2, 1, 1, 0, 0, 0]","-19.75","-6.693411","2.4494898","19.75","6.693411","1","2017-05-11 00:00:00.000","19","2.1.3","20170511"
"1982387041","XONE","CLUB HOUSE","PvP � SECURE AREA","9","90","Attacker","Defender","[[Gold, 184], [Gold, 98], [Gold, 110], [Gold, 60], [Gold, 77]]","[[Gold, 118], [Gold, 148], [Platinum, 159], [Unranked, 6], [Gold, 204]]","[[Gold, 184], [Gold, 110], [Gold, 60], [Gold, 77], [Gold, 98]]","[[Gold, 118], [Gold, 148], [Platinum, 159], [Unranked, 6], [Gold, 204]]","0","0","5","0","0","5","5","5","4","105.8","42.710186","[0, 0, 0, 0, 5, 0, 0]","127.0","66.50714","[1, 0, 0, 0, 3, 1, 0]","-21.199997","-23.796955","2.4494898","21.199997","23.796955","1","2017-03-10 00:00:00.000","10","2.1.1","20170310"
"2223645409","PS4","CHALET","PvP � BOMB","6","55","Attacker","Defender","[[Copper, 59], [Bronze, 41], [Copper, 33], [Bronze, 29], [Bronze, 91]]","[[Copper, 36], [Copper, 58], [Copper, 57], [Copper, 56], [Copper, 27]]","[[Bronze, 41], [Copper, 33], [Bronze, 29], [Copper, 59]]","[[Copper, 36], [Copper, 58], [Copper, 27], [Copper, 56], [Copper, 57]]","1","-1","5","0","0","5","5","2","4","50.6","22.67686","[0, 2, 3, 0, 0, 0, 0]","46.8","12.8280945","[0, 5, 0, 0, 0, 0, 0]","3.7999992","9.848766","4.2426405","3.7999992","9.848766","0","2017-03-12 00:00:00.000","11","2.1.1","20170312"
"39278001","PS4","BARTLETT U.","PvP � HOSTAGE","9","69","Attacker","Defender","[[Copper, 73], [Copper, 75], [Copper, 61], [Copper, 27], [Copper, 104]]","[[Copper, 45], [Copper, 57], [Copper, 57], [Copper, 135], [Copper, 40]]","[[Copper, 61], [Copper, 75]]","[[Copper, 135], [Copper, 57], [Copper, 57]]","1","-3","5","1","-2","5","5","5","4","68.0","24.8998","[0, 5, 0, 0, 0, 0, 0]","66.8","34.747086","[0, 5, 0, 0, 0, 0, 0]","1.199997","-9.847286","0.0","1.199997","9.847286","1","2017-04-16 00:00:00.000","16","2.1.2","20170416"
"3504173249","XONE","KAFE DOSTOYEVSKY","PvP � SECURE AREA","8","79","Attacker","Defender","[[Gold, 117], [Gold, 10], [Gold, 80], [Silver, 100], [Gold, 91]]","[[Gold, 125], [Silver, 105], [Gold, 81], [Silver, 21], [Gold, 152]]","[[Gold, 91], [Gold, 117], [Gold, 80], [Silver, 100], [Gold, 10]]","[[Gold, 81], [Gold, 152], [Silver, 21], [Silver, 105], [Gold, 125]]","0","0","5","0","0","5","5","5","3","79.6","36.84888","[0, 0, 0, 1, 4, 0, 0]","96.8","44.507977","[0, 0, 0, 2, 3, 0, 0]","-17.200005","-7.659096","1.4142135","17.200005","7.659096","1","2017-05-13 00:00:00.000","19","2.1.3","20170513"
"2752862569","XONE","KAFE DOSTOYEVSKY","PvP � SECURE AREA","6","59","Attacker","Defender","[[Copper, 87], [Copper, 67], [Copper, 86], [Copper, 49], [Copper, 30]]","[[Copper, 72], [Copper, 91], [Copper, 26], [Copper, 53], [Copper, 74]]","[[Copper, 86], [Copper, 67], [Copper, 49], [Copper, 30], [Copper, 87]]","[[Copper, 53], [Copper, 74], [Copper, 26], [Copper, 72]]","0","0","5","1","-1","5","5","4","2","63.8","21.921679","[0, 5, 0, 0, 0, 0, 0]","63.2","22.157618","[0, 5, 0, 0, 0, 0, 0]","0.5999985","-0.23593903","0.0","0.5999985","0.23593903","1","2017-04-16 00:00:00.000","16","2.1.2","20170416"
"1115073601","XONE","FAVELAS","PvP � SECURE AREA","4","40","Attacker","Defender","[[Gold, 158], [Gold, 136], [Gold, 109], [Gold, 137], [Gold, 134]]","[[Platinum, 158], [Silver, 97], [Platinum, 51], [Silver, 147], [Gold, 127]]","[[Gold, 137], [Gold, 109], [Gold, 136], [Gold, 158], [Gold, 134]]","[[Silver, 147], [Platinum, 51], [Gold, 127], [Silver, 97], [Platinum, 158]]","0","0","5","0","0","5","5","4","0","134.8","15.561491","[0, 0, 0, 0, 5, 0, 0]","116.0","38.55386","[0, 0, 0, 2, 1, 2, 0]","18.800003","-22.992369","4.8989797","18.800003","22.992369","1","2017-03-29 00:00:00.000","13","2.1.2","20170329"
"2100810141","PS4","PLANE","PvP � SECURE AREA","6","60","Attacker","Defender","[[Gold, 151], [Silver, 101], [Silver, 94], [Unranked, 24], [Silver, 124]]","[[Bronze, 55], [Unranked, 69], [Silver, 53], [Silver, 116], [Gold, 21]]","[[Silver, 124], [Silver, 101], [Unranked, 24], [Silver, 94], [Gold, 151]]","[[Unranked, 69], [Silver, 53], [Silver, 116], [Gold, 21], [Bronze, 55]]","0","0","5","0","0","5","5","4","2","98.8","42.385845","[1, 0, 0, 3, 1, 0, 0]","62.8","30.895954","[1, 0, 1, 2, 1, 0, 0]","36.000004","11.489891","1.4142135","36.000004","11.489891","1","2017-03-01 00:00:00.000","9","2.1.1","20170301"
"39665801","PS4","KANAL","PvP � SECURE AREA","4","39","Attacker","Defender","[[Copper, 81], [Copper, 58], [Copper, 107], [Bronze, 114], [Bronze, 74]]","[[Bronze, 109], [Copper, 79], [Bronze, 84], [Copper, 54]]","[[Copper, 58], [Bronze, 114], [Bronze, 74], [Copper, 107], [Copper, 81]]","[[Copper, 54], [Copper, 79], [Bronze, 25], [Bronze, 109], [Bronze, 84]]","0","0","5","1","1","4","5","4","0","86.8","20.855694","[0, 3, 2, 0, 0, 0, 0]","81.5","19.525623","[0, 2, 2, 0, 0, 0, 0]","5.300003","1.3300705","1.0","5.300003","1.3300705","1","2017-02-22 00:00:00.000","8","2.1.1","20170222"
